0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:41:20 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:41:20 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:41:20 +0900] "GET /Ex0925_api/css/book.css HTTP/1.1" 200 1338
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:41:20 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:41:20 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:41:22 +0900] "GET /Ex0925_api/list.do?search_txt=%EC%9E%90%EB%B0%94 HTTP/1.1" 200 27307
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:42:55 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:42:55 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:42:55 +0900] "GET /Ex0925_api/css/book.css HTTP/1.1" 200 1360
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:42:55 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:42:55 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:42:55 +0900] "GET /Ex0925_api/css/book.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:42:57 +0900] "GET /Ex0925_api/list.do?search_txt=%EC%9E%90%EB%B0%94 HTTP/1.1" 200 27307
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:05 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:05 +0900] "GET /Ex0925_api/css/book.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:05 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:06 +0900] "GET /Ex0925_api/list.do?search_txt= HTTP/1.1" 500 1669
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:09 +0900] "GET /Ex0925_api/list.do?search_txt=%EC%9E%90%EB%B0%94 HTTP/1.1" 200 27307
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:11 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:11 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:11 +0900] "GET /Ex0925_api/css/book.css HTTP/1.1" 200 1361
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:11 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:11 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:11 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:11 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:15 +0900] "GET /Ex0925_api/list.do?search_txt=%EC%9E%90%EB%B0%94 HTTP/1.1" 200 27307
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:16 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:16 +0900] "GET /Ex0925_api/css/book.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:16 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:43:19 +0900] "GET /Ex0925_api/list.do?search_txt=%EC%9E%90%EB%B0%94 HTTP/1.1" 200 27307
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:44:50 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:44:50 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:44:50 +0900] "GET /Ex0925_api/css/book.css HTTP/1.1" 200 1362
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:44:51 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:44:51 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:44:51 +0900] "GET /Ex0925_api/css/book.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:44:53 +0900] "GET /Ex0925_api/list.do?search_txt=%EC%9E%90%EB%B0%94 HTTP/1.1" 200 27307
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:45:13 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:45:13 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:45:13 +0900] "GET /Ex0925_api/css/book.css HTTP/1.1" 200 1469
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:45:13 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:45:13 +0900] "GET /Ex0925_api/css/book.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:45:13 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:45:13 +0900] "GET /Ex0925_api/book_search.jsp HTTP/1.1" 200 1933
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:45:13 +0900] "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 864
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:45:13 +0900] "GET /Ex0925_api/css/book.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Oct/2025:16:45:15 +0900] "GET /Ex0925_api/list.do?search_txt=%EC%9E%90%EB%B0%94 HTTP/1.1" 200 27307
